phase	utc	mem_available_kb	swap_free_kb	memory_psi_full_avg10	io_psi_full_avg10	pswpin	pswpout	cpu_iowait_ticks	cpu_total_ticks	loadavg_1	loadavg_5	loadavg_15	c12_simulator_count	c12_worker_rss_kb	swap_in_mib_s	swap_out_mib_s	cpu_iowait_pct
independent_live_monitor	2026-09-10T01:57:17+00:00	173790164	0	0.0	0.0	3075183	8902370	1113929570	292953616751	541.87	551.50	525.09	4	2917671:1696828;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0000
batch_running	2026-09-10T01:57:26+00:00	173791640	0	0.0	0.0	3075183	8902370	1113929572	292954090700	485.57	539.18	521.36	4	2917671:1696828;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0004
batch_running	2026-09-10T01:57:35+00:00	173768192	0	0.0	0.0	3075183	8902370	1113929573	292954512360	454.21	531.79	519.07	4	2917671:1696828;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0002
batch_running	2026-09-10T01:57:40+00:00	172115476	0	0.0	0.0	3075183	8902370	1113929575	292954815767	391.44	515.79	514.00	4	2917671:1696828;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0007
batch_running	2026-09-10T01:57:44+00:00	173301092	0	0.0	0.0	3075183	8902370	1113929576	292954989230	391.44	515.79	514.00	4	2917671:1696828;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0006
independent_live_monitor	2026-09-10T01:57:55+00:00	173595452	0	0.0	0.0	3075183	8902370	1113929581	292955573721	337.95	500.24	508.96	4	2917671:1696828;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0009
batch_running	2026-09-10T01:57:57+00:00	173605280	0	0.0	0.0	3075183	8902370	1113929581	292955641612	314.41	492.66	506.46	4	2917671:1696828;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0000
batch_running	2026-09-10T01:58:00+00:00	173633920	0	0.0	0.0	3075183	8902370	1113929585	292955805655	314.41	492.66	506.46	4	2917671:1696828;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0024
batch_running	2026-09-10T01:58:11+00:00	173684716	4	0.0	0.0	3075183	8902370	1113929587	292956365792	254.64	470.72	499.06	4	2917671:1696828;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0004
batch_running	2026-09-10T01:58:14+00:00	173663844	4	0.0	0.0	3075183	8902370	1113929587	292956539238	254.64	470.72	499.06	4	2917671:1696828;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0000
batch_running	2026-09-10T01:58:27+00:00	174797408	24	0.0	0.0	3075187	8902370	1113929589	292957192781	207.99	449.82	491.76	4	2917671:1696828;2928618:1715580;3239613:1156468;3390735:1114144	0.001202	0.000000	0.0003
batch_running	2026-09-10T01:58:30+00:00	178850856	24	0.0	0.0	3075187	8902370	1113929590	292957355236	207.99	449.82	491.76	4	2917671:1696828;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0006
independent_live_monitor	2026-09-10T01:58:33+00:00	177564748	24	0.0	0.0	3075187	8902370	1113929630	292957527008	194.94	443.09	489.36	4	2917671:1696828;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0233
batch_running	2026-09-10T01:58:41+00:00	175278300	24	0.0	0.0	3075187	8902370	1113929826	292957915779	242.89	445.08	489.51	4	2917671:1696828;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0504
batch_running	2026-09-10T01:58:44+00:00	176223108	32	0.0	0.0	3075187	8902370	1113929910	292958089398	242.89	445.08	489.51	4	2917671:1696828;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0484
batch_running	2026-09-10T01:58:57+00:00	173194108	36	0.0	0.0	3075188	8902370	1113930020	292958744122	335.39	455.61	492.24	4	2917671:1696828;2928618:1715580;3239613:1156468;3390735:1114144	0.000300	0.000000	0.0168
batch_running	2026-09-10T01:59:00+00:00	173084448	36	0.0	0.0	3075188	8902370	1113930021	292958904430	361.62	459.06	493.16	4	2917671:1696828;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0006
batch_running	2026-09-10T01:59:11+00:00	173851124	44	0.0	0.0	3075190	8902370	1113930035	292959466846	401.28	464.37	494.52	4	2917671:1696828;2928618:1715580;3239613:1156468;3390735:1114144	0.000710	0.000000	0.0025
independent_live_monitor	2026-09-10T01:59:12+00:00	173850564	44	0.0	0.0	3075190	8902370	1113930035	292959482638	401.28	464.37	494.52	4	2917671:1696828;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0000
batch_running	2026-09-10T01:59:15+00:00	173414848	44	0.0	0.0	3075190	8902370	1113930036	292959639043	401.28	464.37	494.52	4	2917671:1696828;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0006
batch_running	2026-09-10T01:59:28+00:00	173386660	72	0.0	0.0	3075197	8902370	1113930038	292960295742	445.27	471.04	496.22	4	2917671:1696828;2928618:1715580;3239613:1156468;3390735:1114144	0.002103	0.000000	0.0003
batch_running	2026-09-10T01:59:31+00:00	173406460	72	0.0	0.0	3075197	8902370	1113930038	292960454359	457.34	473.11	496.76	4	2917671:1696828;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0000
batch_running	2026-09-10T01:59:42+00:00	171593892	92	0.0	0.0	3075202	8902370	1113930045	292961017120	476.62	476.73	497.68	4	2917671:1696828;2928618:1715580;3239613:1156468;3390735:1114144	0.001776	0.000000	0.0012
batch_running	2026-09-10T01:59:45+00:00	173069176	92	0.0	0.0	3075202	8902370	1113930045	292961190892	476.62	476.73	497.68	4	2917671:1696828;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0000
independent_live_monitor	2026-09-10T01:59:50+00:00	173789528	92	0.0	0.0	3075202	8902370	1113930085	292961429907	484.98	478.46	498.13	4	2917671:1700924;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0167
batch_running	2026-09-10T01:59:58+00:00	173403264	92	0.0	0.0	3075202	8902370	1113930114	292961846593	506.35	483.25	499.48	4	2917671:1705020;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0070
batch_running	2026-09-10T02:00:01+00:00	173950728	92	0.0	0.0	3075202	8902370	1113930135	292962004763	513.21	485.06	499.98	4	2917671:1705020;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0133
batch_running	2026-09-10T02:00:12+00:00	173827732	92	0.0	0.0	3075202	8902370	1113930185	292962567161	528.08	489.17	501.16	4	2917671:1705020;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0089
batch_running	2026-09-10T02:00:15+00:00	173394008	92	0.0	0.0	3075202	8902370	1113930187	292962740825	528.08	489.17	501.16	4	2917671:1705020;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0012
independent_live_monitor	2026-09-10T02:00:28+00:00	173379604	92	0.0	0.0	3075202	8902370	1113930191	292963384204	541.30	493.98	502.54	4	2917671:1705020;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0006
batch_running	2026-09-10T02:00:28+00:00	173442164	92	0.0	0.0	3075202	8902370	1113930191	292963398168	541.30	493.98	502.54	4	2917671:1705020;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0000
batch_running	2026-09-10T02:00:31+00:00	173444944	96	0.0	0.0	3075203	8902370	1113930192	292963554807	546.32	495.81	503.09	4	2917671:1705020;2928618:1715580;3239613:1156468;3390735:1114144	0.001302	0.000000	0.0006
batch_running	2026-09-10T02:00:42+00:00	171776100	96	0.0	0.0	3075203	8902370	1113930194	292964117643	553.38	498.99	504.04	4	2917671:1705020;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0004
batch_running	2026-09-10T02:00:46+00:00	173297768	96	0.0	0.0	3075203	8902370	1113930195	292964290691	556.48	500.54	504.52	4	2917671:1705020;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0006
batch_running	2026-09-10T02:00:59+00:00	173547400	96	0.0	0.0	3075203	8902370	1113930197	292964948830	562.74	503.73	505.51	4	2917671:1705020;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0003
batch_running	2026-09-10T02:01:02+00:00	173568608	96	0.0	0.0	3075203	8902370	1113930198	292965104372	563.56	504.88	505.88	4	2917671:1705020;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0006
independent_live_monitor	2026-09-10T02:01:06+00:00	173585476	96	0.0	0.0	3075203	8902370	1113930199	292965331537	564.40	506.03	506.24	4	2917671:1705020;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0004
batch_running	2026-09-10T02:01:13+00:00	173524524	96	0.0	0.0	3075203	8902370	1113930200	292965667639	568.37	507.82	506.82	4	2917671:1705020;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0003
batch_running	2026-09-10T02:01:16+00:00	173482180	96	0.0	0.0	3075203	8902370	1113930201	292965840423	569.86	509.14	507.25	4	2917671:1705020;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0006
batch_running	2026-09-10T02:01:29+00:00	173430488	96	0.0	0.0	3075203	8902370	1113930206	292966499249	574.68	512.16	508.26	4	2917671:1705020;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0008
batch_running	2026-09-10T02:01:32+00:00	173465292	96	0.0	0.0	3075203	8902370	1113930207	292966654404	576.55	513.59	508.74	4	2917671:1705020;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0006
batch_running	2026-09-10T02:01:43+00:00	172422988	96	0.0	0.0	3075203	8902370	1113930210	292967217139	577.83	515.91	509.55	4	2917671:1705020;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0005
independent_live_monitor	2026-09-10T02:01:44+00:00	173026144	96	0.0	0.0	3075203	8902370	1113930211	292967288628	577.83	515.91	509.55	4	2917671:1705020;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0014
batch_running	2026-09-10T02:01:46+00:00	173082456	96	0.0	0.0	3075203	8902370	1113930211	292967389944	580.41	517.48	510.09	4	2917671:1705020;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0000
batch_running	2026-09-10T02:01:59+00:00	173457796	96	0.0	0.0	3075203	8902370	1113930215	292968050126	583.37	520.18	511.04	4	2917671:1705020;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0006
batch_running	2026-09-10T02:02:02+00:00	173495020	96	0.0	0.0	3075203	8902370	1113930215	292968204077	584.38	521.44	511.50	4	2917671:1705020;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0000
batch_running	2026-09-10T02:02:13+00:00	173517340	104	0.0	0.0	3075203	8902370	1113930218	292968766967	588.35	524.37	512.56	4	2917671:1705020;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0005
batch_running	2026-09-10T02:02:17+00:00	173509564	104	0.0	0.0	3075203	8902370	1113930219	292968939400	588.72	525.51	512.99	4	2917671:1705020;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0006
independent_live_monitor	2026-09-10T02:02:23+00:00	173512988	104	0.0	0.0	3075203	8902370	1113930220	292969245327	589.79	526.78	513.47	4	2917671:1705020;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0003
batch_running	2026-09-10T02:02:29+00:00	173545760	104	0.0	0.0	3075203	8902370	1113930221	292969601565	589.80	527.83	513.88	4	2917671:1705020;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0003
batch_running	2026-09-10T02:02:32+00:00	173551212	104	0.0	0.0	3075203	8902370	1113930222	292969755264	591.18	529.14	514.38	4	2917671:1705020;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0007
batch_running	2026-09-10T02:02:43+00:00	171718496	104	0.0	0.0	3075203	8902370	1113930225	292970317002	590.75	531.10	515.18	4	2917671:1705020;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0005
batch_running	2026-09-10T02:02:47+00:00	172987720	104	0.0	0.0	3075203	8902370	1113930226	292970488926	591.09	532.16	515.61	4	2917671:1705020;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0006
batch_running	2026-09-10T02:02:55+00:00	173339444	104	0.0	0.0	3075203	8902370	1113930228	292970896487	591.57	533.23	516.05	4	2917671:1705020;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0005
independent_live_monitor	2026-09-10T02:03:01+00:00	173393840	104	0.0	0.0	3075203	8902370	1113930229	292971205748	591.72	535.20	516.87	4	2917671:1705020;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0003
batch_running	2026-09-10T02:03:03+00:00	173390636	104	0.0	0.0	3075203	8902370	1113930231	292971305175	591.72	535.20	516.87	4	2917671:1705020;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0020
batch_running	2026-09-10T02:03:14+00:00	173462976	104	0.0	0.0	3075203	8902370	1113930235	292971866737	591.49	537.01	517.65	4	2917671:1705020;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0007
batch_running	2026-09-10T02:03:17+00:00	173475168	104	0.0	0.0	3075203	8902370	1113930236	292972038413	591.29	537.87	518.04	4	2917671:1705020;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0006
batch_running	2026-09-10T02:03:25+00:00	173560036	104	0.0	0.0	3075203	8902370	1113930237	292972447442	590.71	538.64	518.39	4	2917671:1705020;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0002
batch_running	2026-09-10T02:03:33+00:00	173363316	104	0.0	0.0	3075203	8902370	1113930239	292972855091	590.00	540.20	519.12	4	2917671:1705020;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0005
independent_live_monitor	2026-09-10T02:03:39+00:00	173347460	108	0.0	0.0	3075204	8902370	1113930240	292973162939	589.51	540.92	519.47	4	2917671:1705020;2928618:1715580;3239613:1156468;3390735:1114144	0.000651	0.000000	0.0003
batch_running	2026-09-10T02:03:44+00:00	172947036	108	0.0	0.0	3075204	8902370	1113930241	292973417629	589.95	541.82	519.87	4	2917671:1705020;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0004
batch_running	2026-09-10T02:03:47+00:00	173439396	108	0.0	0.0	3075204	8902370	1113930242	292973587532	589.96	542.62	520.25	4	2917671:1705020;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0006
batch_running	2026-09-10T02:03:55+00:00	174074548	108	0.0	0.0	3075204	8902370	1113930268	292973998795	591.33	544.45	521.08	4	2917671:1705020;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0063
batch_running	2026-09-10T02:04:03+00:00	174393340	108	0.0	0.0	3075204	8902370	1113930387	292974406111	591.62	545.29	521.48	4	2917671:1705020;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0292
batch_running	2026-09-10T02:04:14+00:00	173366676	108	0.0	0.0	3075204	8902370	1113930435	292974967697	593.33	547.18	522.35	4	2917671:1705020;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0085
independent_live_monitor	2026-09-10T02:04:17+00:00	173414880	108	0.0	0.0	3075204	8902370	1113930436	292975111118	593.55	547.99	522.74	4	2917671:1705020;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0007
batch_running	2026-09-10T02:04:18+00:00	173408960	108	0.0	0.0	3075204	8902370	1113930436	292975137511	593.55	547.99	522.74	4	2917671:1705020;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0000
batch_running	2026-09-10T02:04:26+00:00	173483704	108	0.0	0.0	3075204	8902370	1113930437	292975549922	594.28	549.65	523.56	4	2917671:1705020;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0002
batch_running	2026-09-10T02:04:34+00:00	174145104	108	0.0	0.0	3075204	8902370	1113930444	292975955886	594.26	550.39	523.94	4	2917671:1705020;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0017
batch_running	2026-09-10T02:04:40+00:00	173955080	112	0.0	0.0	3075205	8902370	1113930522	292976261467	594.96	551.26	524.36	4	2917671:1705020;2928618:1715580;3239613:1156468;3390735:1114144	0.000651	0.000000	0.0255
batch_running	2026-09-10T02:04:48+00:00	173397644	112	0.0	0.0	3075205	8902370	1113930528	292976687474	597.93	553.37	525.34	4	2917671:1705020;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0014
independent_live_monitor	2026-09-10T02:04:55+00:00	173455736	116	0.0	0.0	3075206	8902370	1113930532	292977064572	597.13	553.94	525.67	4	2917671:1705020;2928618:1715580;3239613:1156468;3390735:1114144	0.000558	0.000000	0.0011
batch_running	2026-09-10T02:04:56+00:00	173455116	116	0.0	0.0	3075206	8902370	1113930532	292977100348	597.20	554.67	526.06	4	2917671:1705020;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0000
batch_running	2026-09-10T02:05:04+00:00	173495500	116	0.0	0.0	3075206	8902370	1113930534	292977505594	599.27	555.81	526.58	4	2917671:1705020;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0005
batch_running	2026-09-10T02:05:10+00:00	173503848	116	0.0	0.0	3075206	8902370	1113930535	292977810891	597.88	556.24	526.88	4	2917671:1705020;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0003
batch_running	2026-09-10T02:05:18+00:00	173519016	116	0.0	0.0	3075206	8902370	1113930538	292978237165	598.76	557.79	527.70	4	2917671:1705020;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0007
batch_running	2026-09-10T02:05:26+00:00	173507448	116	0.0	0.0	3075206	8902370	1113930540	292978651109	598.56	559.07	528.44	4	2917671:1705020;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0005
independent_live_monitor	2026-09-10T02:05:34+00:00	173557624	120	0.0	0.0	3075207	8902370	1113930542	292979021810	585.87	557.09	527.96	4	2917671:1705020;2928618:1715580;3239613:1156468;3390735:1114144	0.000488	0.000000	0.0005
batch_running	2026-09-10T02:05:34+00:00	173566172	120	0.0	0.0	3075207	8902370	1113930542	292979054912	585.87	557.09	527.96	4	2917671:1705020;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0000
batch_running	2026-09-10T02:05:40+00:00	173339828	120	0.0	0.0	3075207	8902370	1113930548	292979360372	568.26	553.92	527.09	4	2917671:1705020;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0020
batch_running	2026-09-10T02:05:44+00:00	171393696	120	0.0	0.0	3075207	8902370	1113930551	292979530515	546.62	549.67	525.86	4	2917671:1705020;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0018
batch_running	2026-09-10T02:05:57+00:00	173304996	136	0.0	0.0	3075211	8902370	1113930554	292980201885	446.33	527.44	518.97	4	2917671:1705020;2928618:1715580;3239613:1156468;3390735:1114144	0.001202	0.000000	0.0004
batch_running	2026-09-10T02:06:05+00:00	173993616	136	0.0	0.0	3075211	8902370	1113930561	292980604096	414.36	519.46	516.44	4	2917671:1705020;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0017
batch_running	2026-09-10T02:06:11+00:00	173802844	140	0.0	0.0	3075212	8902370	1113930662	292980910270	357.64	503.86	511.39	4	2917671:1705020;2928618:1715580;3239613:1156468;3390735:1114144	0.000651	0.000000	0.0330
independent_live_monitor	2026-09-10T02:06:12+00:00	173812004	140	0.0	0.0	3075212	8902370	1113930662	292980970930	357.64	503.86	511.39	4	2917671:1705020;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0000
batch_running	2026-09-10T02:06:14+00:00	173428616	140	0.0	0.0	3075212	8902370	1113930663	292981079804	357.64	503.86	511.39	4	2917671:1705020;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0009
batch_running	2026-09-10T02:06:27+00:00	174038516	140	0.0	0.0	3075212	8902370	1113930705	292981751658	288.53	481.41	503.93	4	2917671:1705020;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0063
batch_running	2026-09-10T02:06:30+00:00	173533520	144	0.0	0.0	3075213	8902370	1113930706	292981896844	288.53	481.41	503.93	4	2917671:1705020;2928618:1715580;3239613:1156468;3390735:1114144	0.001302	0.000000	0.0007
batch_running	2026-09-10T02:06:41+00:00	173331492	144	0.0	0.0	3075213	8902370	1113930711	292982458114	234.37	459.99	496.55	4	2917671:1705020;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0009
batch_running	2026-09-10T02:06:44+00:00	171811072	144	0.0	0.0	3075213	8902370	1113930714	292982628891	234.37	459.99	496.55	4	2917671:1705020;2928618:1715580;3239613:1156468;3390735:1114144	0.000000	0.000000	0.0018
